unit_id,session_id,cell_type,brain_area,channel,quality,genotype
915963371,732592105,wildtype,VISl,850232741,unknown,wt/wt
915962634,732592105,wildtype,VISl,850232739,unknown,wt/wt
915962742,732592105,wildtype,VISl,850232761,unknown,wt/wt
915962737,732592105,wildtype,VISl,850232769,unknown,wt/wt
915962733,732592105,wildtype,VISl,850232769,unknown,wt/wt
915962725,732592105,wildtype,VISl,850232769,unknown,wt/wt
915962740,732592105,wildtype,VISl,850232771,unknown,wt/wt
915962720,732592105,wildtype,VISl,850232771,unknown,wt/wt
915962810,732592105,wildtype,VISl,850232783,unknown,wt/wt
915962819,732592105,wildtype,VISl,850232793,unknown,wt/wt
915962827,732592105,wildtype,VISl,850232795,unknown,wt/wt
915962825,732592105,wildtype,VISl,850232795,unknown,wt/wt
915962815,732592105,wildtype,VISl,850232795,unknown,wt/wt
915962843,732592105,wildtype,VISl,850232801,unknown,wt/wt
915962841,732592105,wildtype,VISl,850232801,unknown,wt/wt
915962838,732592105,wildtype,VISl,850232801,unknown,wt/wt
915962835,732592105,wildtype,VISl,850232801,unknown,wt/wt
915962847,732592105,wildtype,VISl,850232803,unknown,wt/wt
915962868,732592105,wildtype,VISl,850232809,unknown,wt/wt
915962863,732592105,wildtype,VISl,850232809,unknown,wt/wt
915962886,732592105,wildtype,VISl,850232811,unknown,wt/wt
915962880,732592105,wildtype,VISl,850232811,unknown,wt/wt
915962861,732592105,wildtype,VISl,850232811,unknown,wt/wt
915962926,732592105,wildtype,VISl,850232817,unknown,wt/wt
915962857,732592105,wildtype,VISl,850232815,unknown,wt/wt
915962943,732592105,wildtype,VISl,850232819,unknown,wt/wt
915962939,732592105,wildtype,VISl,850232819,unknown,wt/wt
915962935,732592105,wildtype,VISl,850232819,unknown,wt/wt
915962933,732592105,wildtype,VISl,850232819,unknown,wt/wt
915962950,732592105,wildtype,VISl,850232823,unknown,wt/wt
915962964,732592105,wildtype,VISl,850232827,unknown,wt/wt
915962978,732592105,wildtype,VISl,850232833,unknown,wt/wt
915963400,732592105,wildtype,VISl,850232831,unknown,wt/wt
915962986,732592105,wildtype,VISl,850232831,unknown,wt/wt
915962976,732592105,wildtype,VISl,850232831,unknown,wt/wt
915963000,732592105,wildtype,VISl,850232839,unknown,wt/wt
915963076,732592105,wildtype,VISl,850232865,unknown,wt/wt
915963115,732592105,wildtype,VISl,850232875,unknown,wt/wt
915963123,732592105,wildtype,VISl,850232879,unknown,wt/wt
915963135,732592105,wildtype,VISl,850232883,unknown,wt/wt
915963643,732592105,wildtype,grey,850233711,unknown,wt/wt
915963674,732592105,wildtype,grey,850233717,unknown,wt/wt
915963688,732592105,wildtype,grey,850233727,unknown,wt/wt
915963683,732592105,wildtype,grey,850233725,unknown,wt/wt
915964957,732592105,wildtype,grey,850233729,unknown,wt/wt
915963694,732592105,wildtype,grey,850233729,unknown,wt/wt
915963700,732592105,wildtype,grey,850233735,unknown,wt/wt
915963697,732592105,wildtype,grey,850233735,unknown,wt/wt
915963731,732592105,wildtype,grey,850233759,unknown,wt/wt
915963716,732592105,wildtype,grey,850233757,unknown,wt/wt
915963741,732592105,wildtype,grey,850233765,unknown,wt/wt
915963743,732592105,wildtype,grey,850233769,unknown,wt/wt
915963788,732592105,wildtype,grey,850233775,unknown,wt/wt
915963762,732592105,wildtype,grey,850233775,unknown,wt/wt
915963781,732592105,wildtype,grey,850233777,unknown,wt/wt
915963759,732592105,wildtype,grey,850233777,unknown,wt/wt
915963755,732592105,wildtype,grey,850233777,unknown,wt/wt
915963750,732592105,wildtype,grey,850233777,unknown,wt/wt
915963796,732592105,wildtype,grey,850233783,unknown,wt/wt
915963826,732592105,wildtype,grey,850233787,unknown,wt/wt
915963823,732592105,wildtype,grey,850233785,unknown,wt/wt
915963812,732592105,wildtype,grey,850233785,unknown,wt/wt
915963801,732592105,wildtype,grey,850233785,unknown,wt/wt
915963798,732592105,wildtype,grey,850233785,unknown,wt/wt
915963832,732592105,wildtype,grey,850233789,unknown,wt/wt
915963860,732592105,wildtype,grey,850233795,unknown,wt/wt
915963850,732592105,wildtype,grey,850233793,unknown,wt/wt
915963846,732592105,wildtype,grey,850233793,unknown,wt/wt
915963882,732592105,wildtype,grey,850233799,unknown,wt/wt
915963875,732592105,wildtype,grey,850233799,unknown,wt/wt
915963872,732592105,wildtype,grey,850233799,unknown,wt/wt
915963870,732592105,wildtype,grey,850233799,unknown,wt/wt
915963868,732592105,wildtype,grey,850233799,unknown,wt/wt
915963902,732592105,wildtype,grey,850233803,unknown,wt/wt
915963894,732592105,wildtype,grey,850233801,unknown,wt/wt
915963891,732592105,wildtype,grey,850233801,unknown,wt/wt
915964967,732592105,wildtype,grey,850233807,unknown,wt/wt
915963922,732592105,wildtype,grey,850233807,unknown,wt/wt
915963916,732592105,wildtype,grey,850233807,unknown,wt/wt
915963914,732592105,wildtype,grey,850233807,unknown,wt/wt
915963904,732592105,wildtype,grey,850233807,unknown,wt/wt
915963910,732592105,wildtype,grey,850233805,unknown,wt/wt
915963938,732592105,wildtype,grey,850233809,unknown,wt/wt
915963926,732592105,wildtype,grey,850233809,unknown,wt/wt
915963924,732592105,wildtype,grey,850233809,unknown,wt/wt
915963950,732592105,wildtype,grey,850233815,unknown,wt/wt
915963942,732592105,wildtype,grey,850233815,unknown,wt/wt
915964029,732592105,wildtype,grey,850233939,unknown,wt/wt
915964051,732592105,wildtype,grey,850233951,unknown,wt/wt
915964999,732592105,wildtype,grey,850233955,unknown,wt/wt
915964054,732592105,wildtype,grey,850233961,unknown,wt/wt
915964067,732592105,wildtype,grey,850233967,unknown,wt/wt
915964083,732592105,wildtype,grey,850233973,unknown,wt/wt
915964075,732592105,wildtype,grey,850233977,unknown,wt/wt
915964088,732592105,wildtype,grey,850233983,unknown,wt/wt
915964159,732592105,wildtype,grey,850234119,unknown,wt/wt
915964199,732592105,wildtype,grey,850234135,unknown,wt/wt
915964213,732592105,wildtype,grey,850234139,unknown,wt/wt
915964210,732592105,wildtype,grey,850234137,unknown,wt/wt
915965030,732592105,wildtype,grey,850234143,unknown,wt/wt
915964226,732592105,wildtype,grey,850234143,unknown,wt/wt
915964224,732592105,wildtype,grey,850234143,unknown,wt/wt
915964235,732592105,wildtype,grey,850234145,unknown,wt/wt
915965034,732592105,wildtype,grey,850234151,unknown,wt/wt
915965043,732592105,wildtype,grey,850234155,unknown,wt/wt
915964268,732592105,wildtype,grey,850234155,unknown,wt/wt
915964333,732592105,wildtype,grey,850234159,unknown,wt/wt
915964328,732592105,wildtype,grey,850234159,unknown,wt/wt
915964325,732592105,wildtype,grey,850234159,unknown,wt/wt
915964317,732592105,wildtype,grey,850234159,unknown,wt/wt
915964310,732592105,wildtype,grey,850234157,unknown,wt/wt
915964302,732592105,wildtype,grey,850234157,unknown,wt/wt
915964286,732592105,wildtype,grey,850234157,unknown,wt/wt
915964383,732592105,wildtype,grey,850234167,unknown,wt/wt
915964359,732592105,wildtype,grey,850234167,unknown,wt/wt
915964353,732592105,wildtype,grey,850234165,unknown,wt/wt
915964451,732592105,wildtype,VISal,850234235,unknown,wt/wt
915964438,732592105,wildtype,VISal,850234235,unknown,wt/wt
915964440,732592105,wildtype,VISal,850234233,unknown,wt/wt
915965089,732592105,wildtype,VISal,850234243,unknown,wt/wt
915964468,732592105,wildtype,VISal,850234243,unknown,wt/wt
915964461,732592105,wildtype,VISal,850234241,unknown,wt/wt
915965094,732592105,wildtype,VISal,850234247,unknown,wt/wt
915964480,732592105,wildtype,VISal,850234247,unknown,wt/wt
915964495,732592105,wildtype,VISal,850234251,unknown,wt/wt
915964487,732592105,wildtype,VISal,850234249,unknown,wt/wt
915964509,732592105,wildtype,VISal,850234255,unknown,wt/wt
915964506,732592105,wildtype,VISal,850234255,unknown,wt/wt
915964503,732592105,wildtype,VISal,850234255,unknown,wt/wt
915964501,732592105,wildtype,VISal,850234255,unknown,wt/wt
915964544,732592105,wildtype,VISal,850234259,unknown,wt/wt
915964522,732592105,wildtype,VISal,850234259,unknown,wt/wt
915964519,732592105,wildtype,VISal,850234259,unknown,wt/wt
915964514,732592105,wildtype,VISal,850234259,unknown,wt/wt
915964498,732592105,wildtype,VISal,850234259,unknown,wt/wt
915965103,732592105,wildtype,VISal,850234257,unknown,wt/wt
915964511,732592105,wildtype,VISal,850234257,unknown,wt/wt
915964554,732592105,wildtype,VISal,850234265,unknown,wt/wt
915964551,732592105,wildtype,VISal,850234265,unknown,wt/wt
915964546,732592105,wildtype,VISal,850234265,unknown,wt/wt
915964588,732592105,wildtype,VISal,850234275,unknown,wt/wt
915964584,732592105,wildtype,VISal,850234275,unknown,wt/wt
915964574,732592105,wildtype,VISal,850234273,unknown,wt/wt
915964570,732592105,wildtype,VISal,850234273,unknown,wt/wt
915964594,732592105,wildtype,VISal,850234277,unknown,wt/wt
915964591,732592105,wildtype,VISal,850234277,unknown,wt/wt
915965123,732592105,wildtype,VISal,850234283,unknown,wt/wt
915964649,732592105,wildtype,VISal,850234287,unknown,wt/wt
915964646,732592105,wildtype,VISal,850234287,unknown,wt/wt
915964625,732592105,wildtype,VISal,850234287,unknown,wt/wt
915964620,732592105,wildtype,VISal,850234287,unknown,wt/wt
915964640,732592105,wildtype,VISal,850234285,unknown,wt/wt
915964630,732592105,wildtype,VISal,850234285,unknown,wt/wt
915964627,732592105,wildtype,VISal,850234285,unknown,wt/wt
915964614,732592105,wildtype,VISal,850234285,unknown,wt/wt
915965128,732592105,wildtype,VISal,850234291,unknown,wt/wt
915964659,732592105,wildtype,VISal,850234291,unknown,wt/wt
915964696,732592105,wildtype,VISal,850234295,unknown,wt/wt
915964673,732592105,wildtype,VISal,850234295,unknown,wt/wt
915964665,732592105,wildtype,VISal,850234295,unknown,wt/wt
915964662,732592105,wildtype,VISal,850234295,unknown,wt/wt
915964686,732592105,wildtype,VISal,850234299,unknown,wt/wt
915964683,732592105,wildtype,VISal,850234297,unknown,wt/wt
915964706,732592105,wildtype,VISal,850234303,unknown,wt/wt
915965132,732592105,wildtype,VISal,850234301,unknown,wt/wt
915964723,732592105,wildtype,VISal,850234307,unknown,wt/wt
915965150,732592105,wildtype,VISal,850234305,unknown,wt/wt
915965147,732592105,wildtype,VISal,850234305,unknown,wt/wt
915965136,732592105,wildtype,VISal,850234305,unknown,wt/wt
915964716,732592105,wildtype,VISal,850234305,unknown,wt/wt
915964712,732592105,wildtype,VISal,850234305,unknown,wt/wt
915964693,732592105,wildtype,VISal,850234305,unknown,wt/wt
915964750,732592105,wildtype,VISal,850234311,unknown,wt/wt
915964745,732592105,wildtype,VISal,850234311,unknown,wt/wt
915964737,732592105,wildtype,VISal,850234311,unknown,wt/wt
915964762,732592105,wildtype,VISal,850234313,unknown,wt/wt
915964757,732592105,wildtype,VISal,850234313,unknown,wt/wt
915964753,732592105,wildtype,VISal,850234313,unknown,wt/wt
915964730,732592105,wildtype,VISal,850234313,unknown,wt/wt
915964779,732592105,wildtype,VISal,850234319,unknown,wt/wt
915964775,732592105,wildtype,VISal,850234319,unknown,wt/wt
915964790,732592105,wildtype,VISal,850234321,unknown,wt/wt
915964808,732592105,wildtype,VISal,850234327,unknown,wt/wt
915964795,732592105,wildtype,VISal,850234327,unknown,wt/wt
915965153,732592105,wildtype,VISal,850234331,unknown,wt/wt
915964838,732592105,wildtype,VISal,850234331,unknown,wt/wt
915965156,732592105,wildtype,VISal,850234329,unknown,wt/wt
915964832,732592105,wildtype,VISal,850234329,unknown,wt/wt
915964817,732592105,wildtype,VISal,850234329,unknown,wt/wt
915964851,732592105,wildtype,VISal,850234335,unknown,wt/wt
915964812,732592105,wildtype,VISal,850234335,unknown,wt/wt
915964841,732592105,wildtype,VISal,850234333,unknown,wt/wt
915965160,732592105,wildtype,VISal,850234339,unknown,wt/wt
915964883,732592105,wildtype,VISal,850234343,unknown,wt/wt
915964878,732592105,wildtype,VISal,850234341,unknown,wt/wt
915964876,732592105,wildtype,VISal,850234341,unknown,wt/wt
915964872,732592105,wildtype,VISal,850234341,unknown,wt/wt
915965168,732592105,wildtype,VISal,850234345,unknown,wt/wt
915964893,732592105,wildtype,VISal,850234345,unknown,wt/wt
915964920,732592105,wildtype,VISal,850234351,unknown,wt/wt
915964917,732592105,wildtype,VISal,850234351,unknown,wt/wt
915965400,732592105,wildtype,grey,850235053,unknown,wt/wt
915965413,732592105,wildtype,grey,850235061,unknown,wt/wt
915965409,732592105,wildtype,grey,850235059,unknown,wt/wt
915965445,732592105,wildtype,grey,850235065,unknown,wt/wt
915965478,732592105,wildtype,grey,850235073,unknown,wt/wt
915966771,732592105,wildtype,grey,850235079,unknown,wt/wt
915965495,732592105,wildtype,grey,850235085,unknown,wt/wt
915965499,732592105,wildtype,grey,850235093,unknown,wt/wt
915965513,732592105,wildtype,grey,850235107,unknown,wt/wt
915966776,732592105,wildtype,grey,850235113,unknown,wt/wt
915965527,732592105,wildtype,grey,850235113,unknown,wt/wt
915965547,732592105,wildtype,grey,850235121,unknown,wt/wt
915965532,732592105,wildtype,grey,850235119,unknown,wt/wt
915965529,732592105,wildtype,grey,850235119,unknown,wt/wt
915965557,732592105,wildtype,grey,850235129,unknown,wt/wt
915965553,732592105,wildtype,grey,850235127,unknown,wt/wt
915966931,732592105,wildtype,grey,850235131,unknown,wt/wt
915965577,732592105,wildtype,grey,850235131,unknown,wt/wt
915965572,732592105,wildtype,grey,850235135,unknown,wt/wt
915965595,732592105,wildtype,grey,850235149,unknown,wt/wt
915965693,732592105,wildtype,grey,850235229,unknown,wt/wt
915965761,732592105,wildtype,grey,850235307,unknown,wt/wt
915965765,732592105,wildtype,grey,850235311,unknown,wt/wt
915965782,732592105,wildtype,grey,850235325,unknown,wt/wt
915965779,732592105,wildtype,grey,850235325,unknown,wt/wt
915965797,732592105,wildtype,grey,850235327,unknown,wt/wt
915965855,732592105,wildtype,grey,850235333,unknown,wt/wt
915966823,732592105,wildtype,grey,850235337,unknown,wt/wt
915965876,732592105,wildtype,grey,850235335,unknown,wt/wt
915965871,732592105,wildtype,grey,850235335,unknown,wt/wt
915965906,732592105,wildtype,grey,850235341,unknown,wt/wt
915965883,732592105,wildtype,grey,850235341,unknown,wt/wt
915965910,732592105,wildtype,grey,850235345,unknown,wt/wt
915965923,732592105,wildtype,grey,850235349,unknown,wt/wt
915965940,732592105,wildtype,grey,850235353,unknown,wt/wt
915965935,732592105,wildtype,grey,850235351,unknown,wt/wt
915965950,732592105,wildtype,grey,850235359,unknown,wt/wt
915965981,732592105,wildtype,grey,850235383,unknown,wt/wt
915966037,732592105,wildtype,grey,850235421,unknown,wt/wt
915966034,732592105,wildtype,grey,850235421,unknown,wt/wt
915966065,732592105,wildtype,grey,850235429,unknown,wt/wt
915966076,732592105,wildtype,grey,850235435,unknown,wt/wt
915966094,732592105,wildtype,grey,850235439,unknown,wt/wt
915966105,732592105,wildtype,grey,850235447,unknown,wt/wt
915966112,732592105,wildtype,grey,850235451,unknown,wt/wt
915966140,732592105,wildtype,grey,850235457,unknown,wt/wt
915966145,732592105,wildtype,grey,850235455,unknown,wt/wt
915966126,732592105,wildtype,grey,850235455,unknown,wt/wt
915966123,732592105,wildtype,grey,850235455,unknown,wt/wt
915966120,732592105,wildtype,grey,850235455,unknown,wt/wt
915966163,732592105,wildtype,grey,850235461,unknown,wt/wt
915966156,732592105,wildtype,grey,850235461,unknown,wt/wt
915966117,732592105,wildtype,grey,850235461,unknown,wt/wt
915966115,732592105,wildtype,grey,850235461,unknown,wt/wt
915966103,732592105,wildtype,grey,850235461,unknown,wt/wt
915966078,732592105,wildtype,grey,850235461,unknown,wt/wt
915966229,732592105,wildtype,grey,850235465,unknown,wt/wt
915966208,732592105,wildtype,grey,850235465,unknown,wt/wt
915966205,732592105,wildtype,grey,850235465,unknown,wt/wt
915966195,732592105,wildtype,grey,850235465,unknown,wt/wt
915966189,732592105,wildtype,grey,850235465,unknown,wt/wt
915966173,732592105,wildtype,grey,850235463,unknown,wt/wt
915966217,732592105,wildtype,grey,850235469,unknown,wt/wt
915966211,732592105,wildtype,grey,850235467,unknown,wt/wt
915966241,732592105,wildtype,grey,850235471,unknown,wt/wt
915966322,732592105,wildtype,VISrl,850235529,unknown,wt/wt
915966309,732592105,wildtype,VISrl,850235527,unknown,wt/wt
915966363,732592105,wildtype,VISrl,850235537,unknown,wt/wt
915966353,732592105,wildtype,VISrl,850235537,unknown,wt/wt
915966344,732592105,wildtype,VISrl,850235535,unknown,wt/wt
915966368,732592105,wildtype,VISrl,850235541,unknown,wt/wt
915966870,732592105,wildtype,VISrl,850235549,unknown,wt/wt
915966412,732592105,wildtype,VISrl,850235549,unknown,wt/wt
915966399,732592105,wildtype,VISrl,850235549,unknown,wt/wt
915966397,732592105,wildtype,VISrl,850235549,unknown,wt/wt
915966384,732592105,wildtype,VISrl,850235549,unknown,wt/wt
915966380,732592105,wildtype,VISrl,850235549,unknown,wt/wt
915966387,732592105,wildtype,VISrl,850235547,unknown,wt/wt
915966447,732592105,wildtype,VISrl,850235557,unknown,wt/wt
915966431,732592105,wildtype,VISrl,850235557,unknown,wt/wt
915966423,732592105,wildtype,VISrl,850235561,unknown,wt/wt
915966437,732592105,wildtype,VISrl,850235559,unknown,wt/wt
915966434,732592105,wildtype,VISrl,850235559,unknown,wt/wt
915966466,732592105,wildtype,VISrl,850235565,unknown,wt/wt
915966463,732592105,wildtype,VISrl,850235565,unknown,wt/wt
915966459,732592105,wildtype,VISrl,850235565,unknown,wt/wt
915966876,732592105,wildtype,VISrl,850235569,unknown,wt/wt
915966872,732592105,wildtype,VISrl,850235569,unknown,wt/wt
915966485,732592105,wildtype,VISrl,850235569,unknown,wt/wt
915966483,732592105,wildtype,VISrl,850235569,unknown,wt/wt
915966472,732592105,wildtype,VISrl,850235569,unknown,wt/wt
915966468,732592105,wildtype,VISrl,850235567,unknown,wt/wt
915966488,732592105,wildtype,VISrl,850235577,unknown,wt/wt
915966508,732592105,wildtype,VISrl,850235575,unknown,wt/wt
915966504,732592105,wildtype,VISrl,850235575,unknown,wt/wt
915966529,732592105,wildtype,VISrl,850235581,unknown,wt/wt
915966526,732592105,wildtype,VISrl,850235581,unknown,wt/wt
915966523,732592105,wildtype,VISrl,850235581,unknown,wt/wt
915966551,732592105,wildtype,VISrl,850235585,unknown,wt/wt
915966548,732592105,wildtype,VISrl,850235585,unknown,wt/wt
915966544,732592105,wildtype,VISrl,850235585,unknown,wt/wt
915966879,732592105,wildtype,VISrl,850235583,unknown,wt/wt
915966534,732592105,wildtype,VISrl,850235583,unknown,wt/wt
915966560,732592105,wildtype,VISrl,850235589,unknown,wt/wt
915966554,732592105,wildtype,VISrl,850235587,unknown,wt/wt
915966891,732592105,wildtype,VISrl,850235593,unknown,wt/wt
915966571,732592105,wildtype,VISrl,850235593,unknown,wt/wt
915966568,732592105,wildtype,VISrl,850235593,unknown,wt/wt
915966884,732592105,wildtype,VISrl,850235591,unknown,wt/wt
915966882,732592105,wildtype,VISrl,850235591,unknown,wt/wt
915966556,732592105,wildtype,VISrl,850235591,unknown,wt/wt
915966606,732592105,wildtype,VISrl,850235597,unknown,wt/wt
915966583,732592105,wildtype,VISrl,850235597,unknown,wt/wt
915966578,732592105,wildtype,VISrl,850235595,unknown,wt/wt
915966573,732592105,wildtype,VISrl,850235595,unknown,wt/wt
915966617,732592105,wildtype,VISrl,850235599,unknown,wt/wt
915966611,732592105,wildtype,VISrl,850235599,unknown,wt/wt
915966608,732592105,wildtype,VISrl,850235599,unknown,wt/wt
915966626,732592105,wildtype,VISrl,850235603,unknown,wt/wt
915966963,732592105,wildtype,VISrl,850235609,unknown,wt/wt
915966658,732592105,wildtype,VISrl,850235609,unknown,wt/wt
915966645,732592105,wildtype,VISrl,850235607,unknown,wt/wt
915966674,732592105,wildtype,VISrl,850235613,unknown,wt/wt
915966696,732592105,wildtype,VISrl,850235617,unknown,wt/wt
915967016,732592105,wildtype,VISrl,850235615,unknown,wt/wt
915966905,732592105,wildtype,VISrl,850235615,unknown,wt/wt
915966969,732592105,wildtype,VISrl,850235625,unknown,wt/wt
915966716,732592105,wildtype,VISrl,850235625,unknown,wt/wt
915966714,732592105,wildtype,VISrl,850235625,unknown,wt/wt
951873075,737581020,wildtype,grey,850217391,unknown,wt/wt
951873097,737581020,wildtype,grey,850217393,unknown,wt/wt
951873063,737581020,wildtype,grey,850217393,unknown,wt/wt
951873182,737581020,wildtype,grey,850217411,unknown,wt/wt
951873192,737581020,wildtype,grey,850217423,unknown,wt/wt
951873228,737581020,wildtype,grey,850217429,unknown,wt/wt
951873216,737581020,wildtype,grey,850217429,unknown,wt/wt
951873332,737581020,wildtype,grey,850217445,unknown,wt/wt
951873362,737581020,wildtype,grey,850217453,unknown,wt/wt
951873406,737581020,wildtype,grey,850217465,unknown,wt/wt
951873594,737581020,wildtype,grey,850217651,unknown,wt/wt
951873739,737581020,wildtype,grey,850217675,unknown,wt/wt
951873830,737581020,wildtype,grey,850217683,unknown,wt/wt
951873816,737581020,wildtype,grey,850217683,unknown,wt/wt
951875537,737581020,wildtype,grey,850217691,unknown,wt/wt
951875553,737581020,wildtype,grey,850217699,unknown,wt/wt
951873997,737581020,wildtype,grey,850217699,unknown,wt/wt
951874115,737581020,wildtype,grey,850217703,unknown,wt/wt
951874107,737581020,wildtype,grey,850217703,unknown,wt/wt
951874079,737581020,wildtype,grey,850217701,unknown,wt/wt
951874153,737581020,wildtype,grey,850217707,unknown,wt/wt
951874207,737581020,wildtype,grey,850217709,unknown,wt/wt
951874195,737581020,wildtype,grey,850217709,unknown,wt/wt
951874181,737581020,wildtype,grey,850217709,unknown,wt/wt
951874488,737581020,wildtype,VISmma,850217779,unknown,wt/wt
951874539,737581020,wildtype,VISmma,850217781,unknown,wt/wt
951874719,737581020,wildtype,VISmma,850217813,unknown,wt/wt
951874764,737581020,wildtype,VISmma,850217819,unknown,wt/wt
951874792,737581020,wildtype,VISmma,850217821,unknown,wt/wt
951874778,737581020,wildtype,VISmma,850217821,unknown,wt/wt
951874733,737581020,wildtype,VISmma,850217821,unknown,wt/wt
951874921,737581020,wildtype,VISmma,850217829,unknown,wt/wt
951874905,737581020,wildtype,VISmma,850217829,unknown,wt/wt
951874873,737581020,wildtype,VISmma,850217829,unknown,wt/wt
951875475,737581020,wildtype,VISmma,850217837,unknown,wt/wt
951874969,737581020,wildtype,VISmma,850217837,unknown,wt/wt
951875052,737581020,wildtype,VISmma,850217859,unknown,wt/wt
951875491,737581020,wildtype,VISmma,850217861,unknown,wt/wt
951875065,737581020,wildtype,VISmma,850217861,unknown,wt/wt
951875175,737581020,wildtype,VISmma,850217883,unknown,wt/wt
951860186,737581020,wildtype,grey,850218379,unknown,wt/wt
951860209,737581020,wildtype,grey,850218383,unknown,wt/wt
951862933,737581020,wildtype,grey,850218389,unknown,wt/wt
951860414,737581020,wildtype,grey,850218389,unknown,wt/wt
951860355,737581020,wildtype,grey,850218389,unknown,wt/wt
951860332,737581020,wildtype,grey,850218389,unknown,wt/wt
951860404,737581020,wildtype,grey,850218391,unknown,wt/wt
951860365,737581020,wildtype,grey,850218391,unknown,wt/wt
951860467,737581020,wildtype,grey,850218397,unknown,wt/wt
951860528,737581020,wildtype,grey,850218405,unknown,wt/wt
951860497,737581020,wildtype,grey,850218405,unknown,wt/wt
951860538,737581020,wildtype,grey,850218407,unknown,wt/wt
951860629,737581020,wildtype,grey,850218415,unknown,wt/wt
951860617,737581020,wildtype,grey,850218415,unknown,wt/wt
951860710,737581020,wildtype,grey,850218425,unknown,wt/wt
951860743,737581020,wildtype,grey,850218427,unknown,wt/wt
951860838,737581020,wildtype,grey,850218433,unknown,wt/wt
951860817,737581020,wildtype,grey,850218431,unknown,wt/wt
951860808,737581020,wildtype,grey,850218431,unknown,wt/wt
951860911,737581020,wildtype,grey,850218437,unknown,wt/wt
951860889,737581020,wildtype,grey,850218437,unknown,wt/wt
951860867,737581020,wildtype,grey,850218437,unknown,wt/wt
951860858,737581020,wildtype,grey,850218435,unknown,wt/wt
951860848,737581020,wildtype,grey,850218435,unknown,wt/wt
951860942,737581020,wildtype,grey,850218445,unknown,wt/wt
951861030,737581020,wildtype,grey,850218463,unknown,wt/wt
951861136,737581020,wildtype,grey,850218489,unknown,wt/wt
951861161,737581020,wildtype,grey,850218491,unknown,wt/wt
951861150,737581020,wildtype,grey,850218491,unknown,wt/wt
951862952,737581020,wildtype,grey,850218495,unknown,wt/wt
951861184,737581020,wildtype,grey,850218495,unknown,wt/wt
951861208,737581020,wildtype,grey,850218501,unknown,wt/wt
951862962,737581020,wildtype,grey,850218503,unknown,wt/wt
951861258,737581020,wildtype,grey,850218509,unknown,wt/wt
951861247,737581020,wildtype,grey,850218509,unknown,wt/wt
951861297,737581020,wildtype,grey,850218513,unknown,wt/wt
951861319,737581020,wildtype,grey,850218517,unknown,wt/wt
951861308,737581020,wildtype,grey,850218515,unknown,wt/wt
951861360,737581020,wildtype,grey,850218525,unknown,wt/wt
951861411,737581020,wildtype,grey,850218531,unknown,wt/wt
951861462,737581020,wildtype,grey,850218537,unknown,wt/wt
951862975,737581020,wildtype,grey,850218549,unknown,wt/wt
951861513,737581020,wildtype,grey,850218547,unknown,wt/wt
951861608,737581020,wildtype,grey,850218569,unknown,wt/wt
951861688,737581020,wildtype,grey,850218675,unknown,wt/wt
951861722,737581020,wildtype,grey,850218689,unknown,wt/wt
951861734,737581020,wildtype,grey,850218693,unknown,wt/wt
951862986,737581020,wildtype,grey,850218797,unknown,wt/wt
951861991,737581020,wildtype,grey,850218797,unknown,wt/wt
951861958,737581020,wildtype,grey,850218797,unknown,wt/wt
951862095,737581020,wildtype,grey,850218801,unknown,wt/wt
951862028,737581020,wildtype,grey,850218799,unknown,wt/wt
951862015,737581020,wildtype,grey,850218799,unknown,wt/wt
951862208,737581020,wildtype,grey,850218805,unknown,wt/wt
951862157,737581020,wildtype,grey,850218805,unknown,wt/wt
951862146,737581020,wildtype,grey,850218805,unknown,wt/wt
951862194,737581020,wildtype,grey,850218803,unknown,wt/wt
951862133,737581020,wildtype,grey,850218803,unknown,wt/wt
951862067,737581020,wildtype,grey,850218803,unknown,wt/wt
951862262,737581020,wildtype,grey,850218813,unknown,wt/wt
951862316,737581020,wildtype,grey,850218821,unknown,wt/wt
951862451,737581020,wildtype,VISpm,850218903,unknown,wt/wt
951862563,737581020,wildtype,VISpm,850218929,unknown,wt/wt
951862536,737581020,wildtype,VISpm,850218927,unknown,wt/wt
951862602,737581020,wildtype,VISpm,850218933,unknown,wt/wt
951862662,737581020,wildtype,VISpm,850218941,unknown,wt/wt
951862641,737581020,wildtype,VISpm,850218941,unknown,wt/wt
951862629,737581020,wildtype,VISpm,850218939,unknown,wt/wt
951862716,737581020,wildtype,VISpm,850218961,unknown,wt/wt
951863068,737581020,wildtype,VISpm,850218965,unknown,wt/wt
951862764,737581020,wildtype,VISpm,850218965,unknown,wt/wt
951862757,737581020,wildtype,VISpm,850218965,unknown,wt/wt
951862771,737581020,wildtype,VISpm,850218969,unknown,wt/wt
951862860,737581020,wildtype,VISpm,850218987,unknown,wt/wt
951863243,737581020,wildtype,grey,850219515,unknown,wt/wt
951869768,737581020,wildtype,grey,850219517,unknown,wt/wt
951863291,737581020,wildtype,grey,850219517,unknown,wt/wt
951863276,737581020,wildtype,grey,850219517,unknown,wt/wt
951863316,737581020,wildtype,grey,850219521,unknown,wt/wt
951863420,737581020,wildtype,grey,850219535,unknown,wt/wt
951863409,737581020,wildtype,grey,850219533,unknown,wt/wt
951863394,737581020,wildtype,grey,850219533,unknown,wt/wt
951863481,737581020,wildtype,grey,850219543,unknown,wt/wt
951863505,737581020,wildtype,grey,850219547,unknown,wt/wt
951863493,737581020,wildtype,grey,850219547,unknown,wt/wt
